,age,race,earnwke,employed,unemployed,married,union,ne_states,so_states,ce_states,we_states,government,private,self,educ_lths,educ_hs,educ_somecol,educ_aa,educ_bac,educ_adv,female
4363,23,1,200,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
4364,43,2,"793,2",1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
4365,46,2,"645,2",1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
4366,51,1,920,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
4367,48,1,1100,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4368,46,1,265,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
4369,47,1,418,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
4370,26,1,1000,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
4371,43,3,"1211,53",1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
4372,42,1,"644,23",1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
4373,30,1,320,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
4374,54,2,"634,61",1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
4375,43,1,1550,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
4376,40,1,"435,2",1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
4378,60,1,"1730,76",1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
4379,20,2,600,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
4380,42,1,"923,07",1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4381,38,1,"1497,6",1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
4382,43,1,,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
4383,34,1,,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
4384,29,1,"365,38",1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
4385,61,1,865,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
4386,59,1,"262,5",1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
4387,45,1,750,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
4388,33,1,320,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
4389,48,1,984,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
4390,47,3,945,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
4391,19,3,"172,5",1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
4392,50,1,900,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
4393,18,1,40,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
4394,43,1,375,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1
4395,34,1,562,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
4396,29,1,376,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
4397,45,1,2788,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
4398,45,1,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
4399,38,1,1300,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
4400,47,1,116,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
4401,39,2,550,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
4402,29,1,"1442,3",1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
4403,26,1,"673,05",1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
4404,60,1,"1057,69",1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
4405,59,1,"461,53",0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
4406,60,3,200,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
4407,58,1,440,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
4408,31,2,1153,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
4409,56,1,788,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
4410,45,1,1053,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
4411,47,1,"1346,15",1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
4412,46,2,,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
4413,59,3,328,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1
4414,28,1,"578,5",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4415,27,1,"399,27",1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
4416,33,1,,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
4417,63,1,224,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
4419,50,1,"1730,76",1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
4420,46,1,"349,68",1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
4421,48,1,"2307,69",1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
4422,37,2,380,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4423,29,1,"461,53",1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
4424,30,1,"1384,61",1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
4425,21,3,640,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
4426,21,3,"202,5",1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
4427,39,1,1384,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
4428,47,1,1923,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
4429,19,1,140,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
4430,63,1,"2884,61",0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
4431,38,1,"2115,38",1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
4432,36,1,"480,76",1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
4433,48,2,650,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
4434,53,1,"1923,07",1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
4435,58,1,"2692,3",1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
4436,47,1,1200,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
4437,30,1,"505,2",1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
4438,37,1,"992,3",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
4439,48,1,780,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
4440,18,1,102,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
4441,39,1,"689,7",1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
4442,54,1,986,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
4443,52,1,,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
4444,50,1,600,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
4445,25,1,140,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
4446,49,2,1250,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
4447,18,2,300,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
4448,36,1,600,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
4449,36,1,640,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
4450,56,1,556,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
4451,58,1,1607,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
4452,49,1,330,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
4453,62,1,,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
4454,43,2,460,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
4455,40,1,225,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
4456,62,1,846,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
4457,54,1,743,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
4458,43,1,520,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
4459,34,1,380,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
4460,56,2,675,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1
4461,30,2,400,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
4462,61,1,450,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
4464,62,1,2307,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
4465,45,1,"2884,61",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
4466,61,1,1250,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
4467,46,1,,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
4468,40,1,"769,23",1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
4469,49,1,"1153,84",1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
4470,34,1,650,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
4471,28,1,650,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
4472,46,1,400,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
4474,30,1,,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
4475,26,1,,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
4476,27,1,688,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
4477,26,1,760,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
4478,52,1,1144,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
4479,37,1,1550,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
4480,32,1,600,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
4481,31,2,270,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
4482,38,3,560,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
4483,47,3,600,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
4484,49,1,1153,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
4485,41,1,320,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
4486,50,1,170,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
4487,30,1,880,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
4488,27,2,290,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
4489,45,1,"642,8",1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
4490,35,1,"769,23",1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
4492,50,2,400,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
4493,53,1,,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
4494,58,1,600,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
4495,24,1,"519,23",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
4496,29,1,"576,92",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
4497,47,1,1650,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
4498,49,1,"692,3",0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
4499,52,1,"1153,84",0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1
4500,59,1,1200,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
4501,59,1,888,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
4502,58,1,865,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
4503,24,1,480,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
4504,47,1,1250,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
4505,45,1,260,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
4506,61,1,,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4507,50,2,640,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
4508,45,1,"1192,3",1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
4509,46,1,1000,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
4510,32,1,458,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
4511,57,1,"1209,2",1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
4512,44,1,1160,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
4513,30,3,"701,6",1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
4514,39,1,"446,5",1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
4515,43,1,"961,53",1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
4516,61,1,1120,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
4517,61,1,720,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
4518,22,3,"96,15",0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
4519,61,1,673,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
4520,56,1,"1327,94",1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4522,37,1,"1428,57",1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
4523,37,1,"2884,61",1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
4524,30,1,500,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
4525,32,1,390,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
4526,33,1,"1187,5",1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
4527,29,1,"730,76",1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
4528,42,1,558,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
4529,32,1,"1115,38",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
4530,26,1,"884,61",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
4531,61,1,2403,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
4532,39,1,,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
4533,42,1,923,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
4534,33,1,"384,61",1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
4535,33,1,"1826,92",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
4536,41,1,"1346,15",1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
4537,46,1,1942,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
4538,38,1,634,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
4539,58,1,1523,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
4540,42,1,1153,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
4541,44,1,352,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
4542,49,1,"1233,5",1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
4544,56,1,,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
4545,59,1,1846,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1
4547,39,1,1000,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
4548,28,1,650,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
4549,29,1,372,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
4550,31,2,320,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
4551,58,1,800,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
4552,51,1,"2884,61",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
4553,55,1,800,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
4554,50,2,589,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
4555,49,1,,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
4556,32,1,1634,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
4557,32,1,1730,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
4558,50,2,"884,61",1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
4559,47,1,,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4560,38,1,1442,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
4561,35,1,"1333,33",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
4562,37,1,"2884,61",1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
4563,35,1,1346,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
4565,40,1,961,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
4566,50,1,,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
4567,37,3,,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
4568,46,3,"541,5",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
4569,37,1,1500,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
4570,38,1,"1480,76",1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
4571,53,1,"2442,3",1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
4572,54,1,,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
4573,62,1,961,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4574,21,1,18,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
4575,33,1,,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
4576,31,1,576,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
4577,57,1,"1557,69",1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
4578,36,3,1200,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
4579,30,3,320,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
4580,60,1,"761,53",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
4581,61,1,120,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
4582,54,1,"769,23",1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
4583,28,2,"634,61",1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
4584,46,1,,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
4586,59,1,400,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
4587,41,1,"461,53",1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
4588,36,1,38,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
4589,55,1,,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
4590,28,1,"769,23",1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
4591,27,1,"865,38",1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
4592,51,1,"629,5",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
4593,63,1,"402,5",0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
4594,26,3,"1153,84",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
4595,32,3,"808,2",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
4596,41,1,,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
4598,49,1,"807,69",1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
4599,52,1,"1493,53",1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
4600,52,1,"1088,4",1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
4601,33,1,"115,38",1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
4602,50,1,1165,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
4603,48,1,"709,84",1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1
4604,32,3,"686,53",1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
4605,44,2,961,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
4606,44,2,865,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
4607,36,1,,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
4608,35,1,325,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
4609,39,3,,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
4610,60,1,"461,53",0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
4611,34,1,500,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
4612,29,1,"736,5",1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
4614,54,1,"669,2",1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
4616,31,1,1500,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
4617,31,1,1000,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
4618,34,1,"1384,61",1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
4619,36,1,320,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
4620,63,1,"461,53",1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
4621,54,1,"1134,61",1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
4622,61,1,500,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
4623,34,1,"1115,38",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
4624,33,1,"853,84",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
4625,57,1,660,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
4626,52,1,600,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
4627,35,1,"1211,53",1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
4628,27,1,"576,92",1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
4629,26,3,500,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
4630,56,1,"307,52",1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
4631,42,1,580,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
4632,48,1,720,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4633,48,1,840,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
4634,41,1,,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
4635,42,1,"769,23",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
4636,49,1,"2884,61",1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
4637,47,1,"132,65",1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
4638,54,1,1326,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
4639,54,1,350,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
4640,37,1,"247,2",1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
4641,34,1,,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
4642,31,1,160,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
4643,27,1,320,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
4644,44,1,1200,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
4645,50,1,"865,38",1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
4646,56,2,"1545,45",1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1
4647,32,1,1153,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
4648,30,1,650,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
4649,58,1,420,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
4650,28,1,360,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
4651,28,1,320,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
4652,43,1,,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
4653,41,1,"557,69",1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
4654,38,3,"618,46",1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
4655,46,1,"769,23",1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
4656,43,1,"2115,38",1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
4658,54,1,1200,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
4659,56,2,675,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
4660,24,1,340,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
4661,56,1,,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
4662,43,1,"288,46",1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
4663,46,2,825,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
4664,46,1,,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
4665,57,1,1653,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
4666,27,1,840,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
4667,46,1,"865,38",1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
4668,28,3,290,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
4669,29,1,192,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
4670,34,1,750,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
4671,45,1,1500,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
4672,62,1,"769,23",1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
4674,53,1,528,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1
4675,33,1,"615,38",1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
4676,32,1,"538,46",1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
4677,45,1,520,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
